"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GOLPH3",480.275724752553,0.0405725930297795,0.149231977669067,0.271875999122334,0.785717366276712,0.99968591623526
"TULP4",477.310517661845,0.0610744137516032,0.189634556373692,0.322063736269937,0.747404410035157,0.99968591623526
"CMAS",478.863379586799,-0.0574271568324035,0.131215730081029,-0.437654515940587,0.661636745824988,0.99968591623526
"TMEM50B",478.492681122519,0.0630575576478004,0.113703239226752,0.554580134010503,0.579181880372453,0.99968591623526
"POPDC2",470.721904189232,0.53738195953198,0.316762434593956,1.69648260287185,0.0897945220956652,0.99968591623526
"ATXN2",477.397012455873,0.0853869094140533,0.157338824009953,0.542694468141264,0.587340183637191,0.99968591623526
"MINK1",481.528543392165,-0.247995682323369,0.132024372699476,-1.87840833667793,0.0603253259367866,0.99968591623526
"MAST4",485.910715280514,0.0761805111279648,0.479371677079344,0.158917422055696,0.87373393431381,0.99968591623526
"ZDHHC17",478.825424050118,-0.235600070971798,0.214075447787187,-1.10054690253881,0.271093905748974,0.99968591623526
"PPP4C",478.074615602712,0.163038289427507,0.185728550491982,0.877831055029665,0.380035408766815,0.99968591623526
"NFAT5",479.792941060605,0.168795586731974,0.356120477043178,0.473984501350391,0.635510959399907,0.99968591623526
"ATG13",476.796946529394,0.0320984035693905,0.120078286380455,0.267312305471201,0.789228713000936,0.99968591623526
"GLS",476.875936462461,0.141913762500097,0.153659305945635,0.923561131730651,0.355714858409959,0.99968591623526
"SMC3",476.440544547771,-0.274749298356736,0.128890363327805,-2.1316512054355,0.0330355309049555,0.894062556716594
"IRF2BPL",476.20017518203,0.981906575357343,0.228050979618714,4.30564506672599,1.66499835984355e-05,0.0117622884132059
"FBXO45",478.327793215846,-0.0790524346811969,0.187441253939884,-0.421745122909551,0.673211064917186,0.99968591623526
"FAM174A",477.069245239663,0.0669510412328851,0.137503551827605,0.4869040860619,0.626326303148299,0.99968591623526
"PFDN2",477.420414409965,0.0950088617258215,0.207147952602928,0.458652188119567,0.646483953366825,0.99968591623526
"MAML1",481.978159048295,0.0189932150872949,0.163570384656014,0.116116466481615,0.907560238725394,0.99968591623526
"GPC4",476.546171629494,-0.190012773810375,0.194788974931014,-0.975480126006461,0.329322155225702,0.99968591623526
"ZBTB40",475.654874066916,-0.16875721174337,0.136251409323974,-1.23857222894557,0.215503957919088,0.99968591623526
"RBM22",475.123798553646,0.0405920512837771,0.11279410756383,0.359877409915284,0.718938811052326,0.99968591623526
"LIMD1",477.51363576044,0.160369576058539,0.208492976805809,0.769184547678586,0.44178376228919,0.99968591623526
"MOCS1",478.61990555401,0.17817744388152,0.112947585423803,1.57752326632713,0.114675172918373,0.99968591623526
"CYTH3",474.949181222821,-0.111081737545169,0.126734060950329,-0.876494737975019,0.380761135758065,0.99968591623526
"TBL3",479.289301346489,0.0195945522115628,0.125648729477852,0.155947077960838,0.876074736382721,0.99968591623526
"RAB5A",474.521489854051,-0.0361587744432739,0.160439853846084,-0.225372771019615,0.821689292355809,0.99968591623526
"FBXO28",475.185461025327,0.174622402792724,0.140889753025503,1.23942585633687,0.215187830885324,0.99968591623526
"ITGB5",472.057492453964,-0.108066295303169,0.125573924045971,-0.860579106085808,0.389469897591548,0.99968591623526
"FLNB",478.708857397343,-0.0944201979144788,0.203076742000727,-0.464948358853132,0.641968438432277,0.99968591623526
"SLC39A13",475.299687703617,-0.0290913375071411,0.189794598772158,-0.153278005250635,0.878179044970148,0.99968591623526
"TDRD3",475.986094768559,-0.0479337093679829,0.113087840636772,-0.423862628361095,0.671666000416709,0.99968591623526
"NOL11",473.886205345964,-0.0686890191934532,0.101910437916481,-0.674013580922357,0.500302679471583,0.99968591623526
"HRASLS",477.013682095898,-0.218568424054177,0.177703582548531,-1.2299607071483,0.218711819233991,0.99968591623526
"TNIP2",471.917104741498,-0.185155565512054,0.256889832608474,-0.720758636618561,0.471058028669331,0.99968591623526
"TSPO",472.130082168159,0.170284176086496,0.224579898554116,0.758234272892696,0.448310747044862,0.99968591623526
"NPRL3",477.917173909713,-0.117499464773291,0.143207648684517,-0.820483164500097,0.411940722839559,0.99968591623526
"EDEM3",470.98189510367,0.1559876118558,0.17972346432628,0.867931254500033,0.385431967767592,0.99968591623526
"NTMT1",477.045041617828,0.111815343020803,0.21659191826191,0.516248916017226,0.605680569802914,0.99968591623526
"SLFN5",465.016558733955,0.362092966370775,0.517015928708153,0.700351664745653,0.483707714079435,0.99968591623526
"MOB1A",471.144384572256,0.02602213441551,0.116339420425824,0.223674265526372,0.823010771761456,0.99968591623526
"GLRX2",478.182750589356,0.00624751293056918,0.140935150077077,0.0443289905119653,0.964642163295151,0.99968591623526
"ESAM",476.115967921081,-0.186527902101366,0.168991141431446,-1.10377325415624,0.269691509626112,0.99968591623526
"GEMIN5",474.354051070316,0.155199628642058,0.146194622869592,1.06159601219054,0.288419124865244,0.99968591623526
"C6orf136",475.347720612606,-0.138297880411501,0.147448324145155,-0.937941351407656,0.348274550846186,0.99968591623526
"ERLEC1",471.912870702415,-0.162029923891314,0.099687716889544,-1.62537501055267,0.104082677224771,0.99968591623526
"NUP43",472.816416409808,-0.0974709266692245,0.0972438529021652,-1.00233509636118,0.316181777332765,0.99968591623526
"MKNK1",472.817481469784,0.268205507424546,0.110173545636832,2.43439117688596,0.0149168645471697,0.6265679018431
"CC2D1A",472.506676123734,-0.0521569254520871,0.146652211548532,-0.35565045287317,0.722102354810372,0.99968591623526
"UBA3",469.874167243923,0.0350258901605991,0.0896949222392826,0.390500256716419,0.696166665512145,0.99968591623526
"NDUFAF1",469.095166811589,0.167085673834612,0.214875524889837,0.77759285949516,0.436809071883376,0.99968591623526
"PTPN21",474.262977015439,-0.084029592594096,0.21644116145628,-0.388232959150284,0.697843644428854,0.99968591623526
"PPA2",473.225632240987,-0.0342806374878753,0.16852846495602,-0.203411557191963,0.838813367305236,0.99968591623526
"IPO8",471.879434272745,0.299945613496179,0.162850470611592,1.84184677127257,0.0654975664252418,0.99968591623526
"CITED4",474.975579436076,0.219031648098985,0.24679980209586,0.887487130212164,0.374816692101728,0.99968591623526
"VPS35L",471.221483053316,0.0276108243184731,0.0983347622289743,0.280783963804995,0.778876104062301,0.99968591623526
"PWWP2B",474.758904586146,-0.0520353772275121,0.199416675653324,-0.260937943414386,0.794140363561094,0.99968591623526
"PLPPR2",467.870487546865,-0.242539678336797,0.216486144753058,-1.12034734884977,0.262565772230494,0.99968591623526
"KHNYN",472.120551366505,-0.0702957992540039,0.151820853132016,-0.463018075605714,0.643351410789673,0.99968591623526
"LTN1",468.010845918895,-0.0483831453632128,0.180425331048327,-0.268161599494327,0.788574931940821,0.99968591623526
"XPOT",467.269753545309,0.198244382645904,0.155778295805211,1.27260592768195,0.20315791409267,0.99968591623526
"IFNGR1",470.053665161618,-0.0325210640046676,0.147098519212863,-0.221083558003783,0.825027372325102,0.99968591623526
"SSBP4",469.479835824518,0.0561834188845179,0.179129835832296,0.313646348323111,0.753789653627754,0.99968591623526
"DZIP3",471.097394635808,0.0460817450976489,0.193333158326246,0.238354069713623,0.811606487934843,0.99968591623526
"ANAPC13",467.896558888522,-0.0369267604132336,0.126564922906763,-0.291761410390434,0.770469052126975,0.99968591623526
"NF1",466.561160466672,0.0326571415185959,0.20534605564579,0.159034666703935,0.873641561314774,0.99968591623526
"ITPK1",467.392323857987,0.0472232129945391,0.153761526199983,0.307119824845654,0.758752168398079,0.99968591623526
"MORC2",469.355161062787,0.0734750318914052,0.126387727876709,0.581346251932622,0.561007114116681,0.99968591623526
"AGPAT1",467.844986446629,0.120511437577879,0.138150345583588,0.872320927383879,0.383033324060274,0.99968591623526
"COL5A3",472.74357103311,-0.0381385195683668,0.234607595321532,-0.162563021525785,0.870862504168701,0.99968591623526
"WASHC2A",468.307586820754,-0.233321858951871,0.128653530257312,-1.81356748225422,0.0697443405331474,0.99968591623526
"UBE4A",466.834790203174,-0.368094335465486,0.301900551293276,-1.21925691718233,0.222746695122026,0.99968591623526
"ABCA8",468.019120095772,-0.0744020297114849,0.244678960103274,-0.304080210575038,0.761066783093976,0.99968591623526
"CTNNBIP1",470.349780720181,0.199985636023526,0.227348493482226,0.879643550570354,0.379052438454172,0.99968591623526
"RRP15",467.893741878515,0.0673096509823187,0.137324862526664,0.490149050535182,0.62402843084028,0.99968591623526
"MRPL58",470.262835271791,0.101640003669454,0.157581186427479,0.645000878428026,0.51892661645379,0.99968591623526
"RARS",469.247646198364,-0.0314824901527283,0.122045422487758,-0.257957156532324,0.796439972556565,0.99968591623526
"GPAM",467.709515122473,0.0813060878855592,0.309295220897569,0.262875344952342,0.792646660043347,0.99968591623526
"ICE2",468.267280543787,-0.112795330698264,0.157786368154262,-0.714861061939063,0.47469489950032,0.99968591623526
"ARF4",465.493926730927,-0.0053299906918145,0.149486121371623,-0.0356554216733213,0.971557116281719,0.99968591623526
"SPRYD7",466.857428936564,0.00625217407040646,0.127975422231975,0.0488544906620696,0.961035256714321,0.99968591623526
"NEURL1B",466.408102177526,0.0301009555441341,0.199908369176887,0.150573763710211,0.880311958914458,0.99968591623526
"ABCE1",467.790512477048,0.00479326319189236,0.167094409267336,0.0286859579139095,0.97711505572146,0.99968591623526
"PTGES3L",470.698381588779,0.0839596695999204,0.178344046171659,0.470773605299434,0.637802415278524,0.99968591623526
"ARL10",470.541711792226,-0.303689942848435,0.232623949473053,-1.30549732104696,0.191723558771826,0.99968591623526
"SS18L1",468.530827557267,0.116838711572151,0.176979934906632,0.660180554557165,0.509137969402722,0.99968591623526
"PHACTR4",467.206509981619,0.307797981778567,0.170539499709955,1.80484862628338,0.0710983727785486,0.99968591623526
"RUFY1",463.592239324544,0.148869658625961,0.144088130138363,1.03318474938225,0.301517448422589,0.99968591623526
"ELP5",467.749920243972,0.0870936883711378,0.162378054068648,0.53636366607964,0.591707237430235,0.99968591623526
"ELMSAN1",464.037790834546,0.192794687731864,0.23063004491889,0.835947839318455,0.403184247741035,0.99968591623526
"SEPT10",465.05573741184,0.0280916011526643,0.183051298595176,0.15346299845045,0.878033167582653,0.99968591623526
"CHRAC1",466.778657623483,-0.135936048942175,0.170672172660607,-0.796474591159581,0.425756238305699,0.99968591623526
"ZC3H6",465.241989379636,-0.504828583465069,0.226611960826544,-2.22772258632668,0.025899019899997,0.813165276662621
"RNASE1",467.387112835542,0.117037691922392,0.219167502309242,0.53401024645184,0.593334444961733,0.99968591623526
"PTAR1",462.107679736528,0.0613525478743471,0.19178891016858,0.319896222468855,0.749047001563963,0.99968591623526
"MBD6",464.162073453955,-0.246064540183416,0.148294158773877,-1.65930028679432,0.097055297524135,0.99968591623526
"LARP7",462.682709579561,-0.103286446952175,0.108786297156949,-0.949443538860058,0.342395075335564,0.99968591623526
"CTIF",464.370059432961,-0.426897453303758,0.126868822438106,-3.36487282769589,0.000765789463479192,0.121722235220018
"PGAM5",464.679174439879,0.0829033531219891,0.162441739633356,0.51035745682796,0.609801056178349,0.99968591623526
"MKKS",459.373932173983,-0.0375943274170634,0.176186155934737,-0.213378441782844,0.831031794273745,0.99968591623526
"FBXO7",463.530891835866,-0.0521372024611408,0.0883591090424108,-0.590060300813081,0.555150222969127,0.99968591623526
"USP33",461.569122105833,0.0421734536255736,0.136145168378244,0.309768272557463,0.756737180445425,0.99968591623526
"TTC19",460.085041403785,-0.00390057346350574,0.133887961351913,-0.0291331156596925,0.976758424523249,0.99968591623526
"TNRC6C",463.083742007417,0.250388956964005,0.211607187614235,1.18327245774122,0.236701184639177,0.99968591623526
"MARC2",465.555619901848,0.110874412194294,0.133869950966007,0.828224791256165,0.407543206349699,0.99968591623526
"GTF2A1",462.701004972458,0.0114775587434157,0.189165238891708,0.0606747773040176,0.951618219457087,0.99968591623526
"ATAD3A",465.701840333852,-0.053375733834745,0.16996344300184,-0.314042436961972,0.753488807926835,0.99968591623526
"UBE2Z",461.819602526782,-0.19634016474037,0.101184874293999,-1.94041022544427,0.0523298548783505,0.99968591623526
"CPE",462.465648270202,-0.127481492354639,0.179964061703526,-0.708371944642222,0.478714310077037,0.99968591623526
"CYBRD1",457.01359046175,0.0331568008115339,0.224375540038318,0.147773686944091,0.882521376093929,0.99968591623526
"BRF1",465.556379514843,0.0675712055172904,0.124570218600923,0.542434670792089,0.58751910070501,0.99968591623526
"EGFR",460.098349159565,-0.172495166904664,0.235285076178313,-0.733132630876839,0.46347753978015,0.99968591623526
"RTL6",466.471048448476,0.0470399576843009,0.171976269038474,0.273525864628318,0.784449013013053,0.99968591623526
"PCNX4",458.237643125302,0.19629050591099,0.174241090833497,1.12654543754299,0.259934719254966,0.99968591623526
"NSD3",460.852904599236,-0.034453908449269,0.145305161699103,-0.237114139968516,0.812568243025211,0.99968591623526
"SH3BP2",459.981152395014,-0.187405326722358,0.147404814456398,-1.27136503250233,0.203598816465178,0.99968591623526
"RWDD4",461.126196102424,0.00568248430104669,0.129496932025824,0.0438812272395264,0.964999079377866,0.99968591623526
"CBLL1",460.377547829314,-0.0317873810350275,0.147027597562484,-0.216200098226583,0.828831776983433,0.99968591623526
"BTRC",462.705760568092,-0.0564644319546278,0.131224226428543,-0.430289691860939,0.666984924578874,0.99968591623526
"SCFD1",462.593655441573,-0.143598417156345,0.104052336021673,-1.38005952241606,0.167568318834756,0.99968591623526
"WDR45B",458.982222686943,0.00658253405501762,0.108765540358375,0.0605204004258022,0.951741168438782,0.99968591623526
"COPE",462.093974165393,-0.0398512524853777,0.18649518464322,-0.213685155258118,0.830792588362194,0.99968591623526
"NACC1",458.031801415726,0.25338995243916,0.177569618440708,1.42698933896605,0.153582967606603,0.99968591623526
"KAT14",460.680245291148,0.019719162157618,0.115384093595403,0.170900178206224,0.864302256535975,0.99968591623526
"CAMTA1",459.896593955836,-0.0167823153186848,0.169752956979361,-0.0988631692626434,0.921246912269471,0.99968591623526
"RAB15",473.215322092196,0.108333957665306,0.472681210264542,0.229190319633555,0.818720996169402,0.99968591623526
"PDLIM2",462.458928099171,0.0612027095477469,0.281295466720018,0.217574460980076,0.827760684973568,0.99968591623526
"LDLRAD4",457.322770051359,0.0700897110914547,0.263991916440949,0.265499459363683,0.790624726282675,0.99968591623526
"MAPK8",460.157417479176,-0.0993129721770561,0.165545339794889,-0.599914031407378,0.548563530678015,0.99968591623526
"PNKD",461.06142934704,0.130429690833305,0.189463934832038,0.688414346239205,0.491191892105011,0.99968591623526
"PURA",459.672780269484,0.165708013729361,0.188425642332006,0.879434516865721,0.37916572378596,0.99968591623526
"GALNT11",459.011907785388,0.0263724222099905,0.105868271971963,0.249106004270805,0.803278785096908,0.99968591623526
"SNAP47",461.294689039311,-0.170201917436666,0.145904063791286,-1.16653308354823,0.243398980582809,0.99968591623526
"GTF2F2",458.922140818153,-0.199154949147616,0.165741223383275,-1.20160178066909,0.229517851256112,0.99968591623526
"SYF2",459.041336272017,-0.271742721692615,0.1381363199886,-1.96720689906203,0.0491593629827071,0.99968591623526
"IFIT1",458.021020036738,-0.237147229175482,0.227042793464075,-1.04450454276588,0.296252018541297,0.99968591623526
"TMEM161A",459.690211655654,-0.0764421664585365,0.308094038303895,-0.248113098453194,0.804046901330513,0.99968591623526
"NDUFAF5",457.376423405354,0.112567075573086,0.195624395259157,0.575424529358729,0.565004218628129,0.99968591623526
"PPP1R15B",457.333434913372,-0.158299465602547,0.18265191583341,-0.866672900091157,0.386121257921788,0.99968591623526
"BRD8",460.630181367719,-0.0427298738571353,0.126284596572628,-0.338361724365653,0.735090614360926,0.99968591623526
"PSEN2",457.86020715792,-0.147535783086901,0.124333185419563,-1.18661628903852,0.235379007803573,0.99968591623526
"SERPINH1",459.00897024767,-0.0481430294535958,0.279880457315602,-0.172012829746481,0.863427442659058,0.99968591623526
"AAGAB",457.240847178902,0.130761299003538,0.143054739939282,0.914064777294606,0.360682809108037,0.99968591623526
"GBP2",458.228772326439,-0.495078970285038,0.276607025881942,-1.78982789286177,0.0734815836406962,0.99968591623526
"ACOT8",453.769204262434,0.334375850453219,0.174627624146675,1.91479356194164,0.0555188358552275,0.99968591623526
"IBA57",456.520712909496,0.0438602177033874,0.133242198877175,0.329176627772547,0.742022187747046,0.99968591623526
"SNX12",458.953416906658,-0.106777972973366,0.124749529958767,-0.855938880159784,0.392031587644028,0.99968591623526
"FAM120AOS",456.508976836137,0.0463012490005632,0.116508137880497,0.397407853587487,0.691066725023521,0.99968591623526
"PRR12",456.722523915246,-0.0360249283918958,0.230099544031454,-0.156562363230808,0.875589766458556,0.99968591623526
"TBC1D15",457.472310417124,-0.201998011530513,0.134166357267534,-1.50557871320691,0.132175356391404,0.99968591623526
"CLDND1",457.97940126872,-0.0239536813286632,0.144720365155934,-0.165517004485537,0.868537066778461,0.99968591623526
"ZFYVE16",455.988229237923,0.034938336907526,0.188010363689423,0.18583197341845,0.852576530074233,0.99968591623526
"TBC1D23",454.614025651532,-0.136145636517138,0.178087994325512,-0.764485203131037,0.444578151200266,0.99968591623526
"CRIP2",459.677463207538,-0.0359480567157966,0.266886574324115,-0.134694136663991,0.892853709207906,0.99968591623526
"NDUFC2",460.16243813693,-0.0701684307516395,0.183112061420423,-0.383199392805336,0.701571928198128,0.99968591623526
"CSRNP2",458.647800975296,0.288944903623413,0.153199869469585,1.88606494655517,0.0592862032549017,0.99968591623526
"TAF13",455.166215498031,0.0284896690025896,0.150123143917106,0.189775328834845,0.849485189294777,0.99968591623526
"FAM204A",454.984260548429,0.0416179189976778,0.129236525380354,0.322029077114173,0.747430666536527,0.99968591623526
"MAPK3",458.770732294919,-0.0805867230947967,0.127442317179654,-0.632338809260618,0.527165509138046,0.99968591623526
"ANKZF1",457.131373575825,-0.0223194650690894,0.166300542153301,-0.134211619397576,0.89323523809021,0.99968591623526
"GON4L",457.087521123591,0.0628304237705537,0.145845636883021,0.430800846109289,0.666613184303968,0.99968591623526
"NCBP1",455.090895514271,0.14917923865936,0.114077060648051,1.30770584210269,0.190973101054958,0.99968591623526
"ZNF770",451.640124363467,0.176343601138464,0.31454816996322,0.560625106034106,0.575053132785432,0.99968591623526
"CSRNP1",471.038048026407,-1.18942301916499,0.47946969927149,-2.48070528955679,0.0131122734504345,0.595594233960662
"CRELD1",452.170981623385,0.129764415031476,0.153463724469788,0.845570609470139,0.397792327073601,0.99968591623526
"DIXDC1",456.639252961475,-0.83103100288548,0.291942874248334,-2.84655347394636,0.00441953058751704,0.328647666379337
"FAHD1",454.344769876844,0.0715959211526556,0.169368526476942,0.422722702038756,0.67249759011865,0.99968591623526
"ABCG1",463.469850984482,0.138452268961481,0.300877400425147,0.46016174284225,0.645400128948504,0.99968591623526
"RPF2",455.351543984761,0.0879913052413678,0.133017007418869,0.661504171149213,0.508289040531366,0.99968591623526
"SURF1",458.050235323475,0.0861426522323119,0.196574381120395,0.438219119609247,0.661227449943123,0.99968591623526
"ADCY6",455.030038880001,0.0402623495098509,0.143564864623027,0.280447096966042,0.779134507950933,0.99968591623526
"HSPBP1",456.319756776222,0.0275316568878564,0.197147670230052,0.139649922597257,0.888936594535543,0.99968591623526
"ING5",456.796692360335,0.176406032165742,0.157256021620649,1.12177600798835,0.261957689681681,0.99968591623526
"GSR",451.756113027371,-0.0438730236403313,0.12445166965745,-0.352530614985646,0.724440362801276,0.99968591623526
"LGMN",454.090782577546,0.0466481641259667,0.150183806762342,0.310607149542992,0.756099291317104,0.99968591623526
"RAD1",455.20068335022,-0.141101019176615,0.11529847453897,-1.22378912419109,0.221031788137424,0.99968591623526
"UBR7",460.23407006254,0.151720702409156,0.213087468736049,0.712011378750256,0.476457729879373,0.99968591623526
"DUSP16",455.289855694324,0.584854463873855,0.219214091534644,2.66796016524068,0.00763133054712932,0.443105019348386
"UTP4",452.879469726268,0.054646884068009,0.136994378279258,0.398898734053258,0.689967822024264,0.99968591623526
"PIP5K1C",452.299862603935,-0.135301824485944,0.164904620820588,-0.82048534366511,0.411939481050383,0.99968591623526
"USP46",455.644891952695,0.0218180596095316,0.222820272782052,0.097917749301351,0.921997605811163,0.99968591623526
"HARS2",451.000394582707,0.225702951065255,0.106842379849076,2.11248524587416,0.0346448501374357,0.912704693674262
"NCOA2",450.262946284797,-0.110272742619828,0.229629073184684,-0.480221171868505,0.631070133794104,0.99968591623526
"CISD3",452.427030817246,-0.0216998045677687,0.214685191051582,-0.101077323785016,0.919489078839247,0.99968591623526
"DCTN5",449.744184235233,0.114350481252859,0.0951715698922165,1.20151933379226,0.229549811377848,0.99968591623526
"SRSF8",451.695069472101,0.104814365137821,0.134485513655344,0.779372902619363,0.435760081262474,0.99968591623526
"COX7A2L",451.567801828916,-0.032497021298063,0.10857843351098,-0.299295359559379,0.764714694948072,0.99968591623526
"UFM1",448.659119542601,-0.049714802576005,0.115775149612661,-0.429408234343307,0.667626162373659,0.99968591623526
"ST3GAL5",456.496239189436,0.270629656831883,0.222629228053572,1.2156070395517,0.224134651238453,0.99968591623526
"H2AFZ",450.52267499281,0.169639553573933,0.199304080199345,0.851159461483468,0.394680778401329,0.99968591623526
"PHAX",448.279143497649,0.000809060159508763,0.120068485187724,0.00673832236863669,0.994623637301997,0.99968591623526
"TMX2",448.446331457978,-0.0372141231019376,0.178366004337877,-0.208639102726343,0.834729982712411,0.99968591623526
"FAM199X",447.935379824376,-0.0684931357367182,0.171689892839875,-0.39893516504549,0.689940977519699,0.99968591623526
"TSFM",446.816010116923,-0.0436394241965571,0.140202956643674,-0.311258943757276,0.755603776210224,0.99968591623526
"UQCC2",449.347329201738,0.142127417809481,0.210029840519464,0.676701069990621,0.498595637466641,0.99968591623526
"UXS1",448.782396337385,-0.0786167484720488,0.159829472385122,-0.491878921320689,0.622804940264982,0.99968591623526
"GATAD2B",449.966535594819,-0.169666576832742,0.17630361165608,-0.962354515820781,0.335871553103494,0.99968591623526
"CERK",449.512564593051,0.37911318410055,0.153218945094044,2.47432315806544,0.0133488889391009,0.604072853201446
"GCDH",451.963294447499,0.16703855770726,0.199203170557549,0.838533629960492,0.401731068321598,0.99968591623526
"SPTSSA",452.244342178219,0.557482303123464,0.221904220918014,2.51226543063114,0.0119958824393021,0.569975473575272
"PAFAH1B2",449.085325970073,-0.0359499828529852,0.123879060875433,-0.29020225532009,0.77166151092716,0.99968591623526
"ATG2A",447.687051986823,-0.102839603335816,0.155874046342668,-0.659760914332954,0.509407269320152,0.99968591623526
"SELENOO",452.114855178403,-0.0166796947081072,0.183252966022959,-0.0910200531543778,0.927476657081273,0.99968591623526
"TTC23",449.922905835232,0.0657488509990055,0.249124575620638,0.263919570500851,0.791841895064985,0.99968591623526
"INO80",447.117077758979,0.0526545337491251,0.141596415702421,0.371863464819505,0.709994508378282,0.99968591623526
"TAF1",446.594907207219,0.0886293172948551,0.16596963768596,0.534009223196326,0.593335152909244,0.99968591623526
"CLDN12",452.727895630119,0.222025313934916,0.169659733071222,1.30865061447263,0.190652727538053,0.99968591623526
"MOB4",445.837769839466,-0.0623406217954038,0.140220524644796,-0.44458984840717,0.65661618504604,0.99968591623526
"SIDT2",447.587338622848,0.103575292913531,0.117351565955241,0.882606823951841,0.377448740318268,0.99968591623526
"DUSP8",455.521454207275,0.0517163077974286,0.470014252562945,0.110031360784113,0.912384503600621,0.99968591623526
"TUBA1B",447.234637335478,-0.0384931866549165,0.231072979058529,-0.166584543167925,0.867696956512427,0.99968591623526
"SSBP1",447.06047648564,0.027224401789569,0.158904903996748,0.171325120275244,0.863968129348227,0.99968591623526
"METTL17",445.726123237733,-0.0432396944951556,0.105450921191902,-0.410045678183001,0.681772440018627,0.99968591623526
"CLEC14A",448.618312469492,-0.159911557221427,0.184483454629698,-0.866807039918061,0.386047744183838,0.99968591623526
"PPP1R12C",447.143609845605,-0.00458428133013879,0.20129243070535,-0.0227742360409429,0.981830359354376,0.99968591623526
"UBE2J2",445.519588329727,-0.0406330810039058,0.148909159775525,-0.272871602157709,0.784951916591632,0.99968591623526
"TRIOBP",448.685567162222,0.0420904549047576,0.122971962024712,0.342276842718823,0.732142561117708,0.99968591623526
"DYNLT1",449.093528942019,-0.145945384352578,0.20334485277175,-0.717723524167089,0.472927775564637,0.99968591623526
"PEX1",444.687279117777,0.0659743830981627,0.146475756840074,0.450411621154449,0.652413667021684,0.99968591623526
"LIAS",446.678015336652,0.0469916835172757,0.109653443646979,0.428547266318073,0.668252728948858,0.99968591623526
"HARS",446.880505439125,0.0909175411291376,0.147382252187642,0.616882560685697,0.537312190402524,0.99968591623526
"EVL",448.240428997692,0.0234852122781859,0.125387396864065,0.18730121898652,0.851424467287478,0.99968591623526
"R3HDM2",449.789981934598,-0.334508988772384,0.207985592112216,-1.60832769892976,0.107763427301337,0.99968591623526
"PEX26",443.013085821704,-0.0377020529605196,0.125386748297593,-0.300686104970498,0.763653865368057,0.99968591623526
"MAGT1",443.244673570606,0.110759950372446,0.12253988925677,0.903868536557597,0.366065114532953,0.99968591623526
"CDS2",444.683541061376,-0.0983878150108157,0.138441678545114,-0.710680598825261,0.477282184838282,0.99968591623526
"DOK5",440.785616856797,-0.196108893079049,0.261595167098652,-0.749665581570525,0.453456141824762,0.99968591623526
"CSRP1",444.581804879999,-0.163718646168136,0.309633010635131,-0.528750619426237,0.596978457260524,0.99968591623526
"BOD1L1",442.135519145922,0.0808308335944059,0.208332331542111,0.387989866940396,0.698023532394984,0.99968591623526
"DBP",448.611093792621,-1.4092685529973,0.449112681969182,-3.13789525340993,0.00170165675475038,0.191978312355121
"ADGRE5",443.053968704807,-0.0850920411344678,0.207986607210158,-0.409122694368909,0.682449622454241,0.99968591623526
"DNAJC15",442.293814222038,0.134950759887837,0.17159635674588,0.786443036711366,0.431607978719588,0.99968591623526
"ARFRP1",443.302848089849,0.0412720955166881,0.153701412839121,0.268521250093437,0.788298120076751,0.99968591623526
"THOC2",441.039131959865,-0.00730491651937242,0.162437537015223,-0.0449706185749899,0.96413072823258,0.99968591623526
"RALGAPA1",442.846955238472,0.030409319389752,0.221647023998677,0.137197057019514,0.890875037072904,0.99968591623526
"COASY",440.707749826635,-0.00623389906057112,0.154325987964761,-0.0403943570540729,0.967778728997764,0.99968591623526
"TBCB",443.920463439047,-0.194085711003499,0.188908757864314,-1.02740451632689,0.304230025734651,0.99968591623526
"SNAP29",442.054312949079,-0.0451315320047429,0.141243693850885,-0.319529536323155,0.749324997577291,0.99968591623526
"HDAC9",447.94127961717,-1.74493610182228,0.313670307593232,-5.56296231929327,2.65233177327765e-08,4.81815011842838e-05
"ZDHHC4",442.920317800436,0.149908456261018,0.119868912002655,1.25060329451974,0.211079248038862,0.99968591623526
"MCM4",444.19488103751,-0.0317277733734682,0.145778742991616,-0.217643345815466,0.827707008870866,0.99968591623526
"KIF21A",437.811476668544,0.509264587151768,0.250722929340533,2.03118473643901,0.0422362581542913,0.962065695916674
"UFD1",438.641233183395,-0.0960785817965975,0.151383812239449,-0.634668795661104,0.525644449216082,0.99968591623526
"BRD3",443.453303815376,-0.134045098975918,0.191731790286675,-0.699128187221824,0.4844719244809,0.99968591623526
"SMS",445.752235327828,0.0930457462883789,0.190569771232278,0.48825029114911,0.625372566389802,0.99968591623526
"PANK3",438.951163791197,-0.19221470500393,0.179596115140096,-1.07026092882906,0.284501875856475,0.99968591623526
"RNMT",440.707844200938,0.11747029979331,0.15733839004801,0.746609265275088,0.455299453983339,0.99968591623526
"NOP10",437.009443548134,0.122984098710389,0.226932454509934,0.54194142911809,0.587858855431404,0.99968591623526
"NCOA6",440.537856838133,0.0265543387801371,0.213527069355203,0.124360526561454,0.901029825912915,0.99968591623526
"FTSJ3",438.292638282474,0.242567041669881,0.15127222294067,1.60351343395685,0.108821345611967,0.99968591623526
"RBM10",443.478653897276,0.109561264017449,0.110693782021977,0.989768910377427,0.322287084090069,0.99968591623526
