"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TULP4",477.310517661845,-0.0357971223297126,0.189525593821955,-0.188877510460889,0.850188820357428,0.999808762331561
"CMAS",478.863379586799,-0.00671181147121749,0.130738925224554,-0.0513375145136726,0.959056575243977,0.999808762331561
"TMEM50B",478.492681122519,0.0683933453750733,0.113244687893708,0.603943078012347,0.545881487196512,0.999808762331561
"POPDC2",470.721904189232,0.0880039009144594,0.317002951348067,0.277612244744787,0.781310031546683,0.999808762331561
"ATXN2",477.397012455873,0.150403054809969,0.15690472551622,0.958562938848016,0.337778970422109,0.999808762331561
"MINK1",481.528543392165,-0.167637264273727,0.131433685599424,-1.27545129324488,0.202149553375598,0.999808762331561
"MAST4",485.910715280514,-0.0866618494174567,0.479356013664074,-0.180788071802909,0.856533926154163,0.999808762331561
"ZDHHC17",478.825424050118,-0.0741704433135016,0.2135514144882,-0.347318904401825,0.728351750082187,0.999808762331561
"PPP4C",478.074615602712,0.005929887379475,0.185699400555811,0.0319327222474948,0.974525703359283,0.999808762331561
"NFAT5",479.792941060605,0.292642293332868,0.355862590487144,0.822346324552594,0.410879818698165,0.999808762331561
"ATG13",476.796946529394,0.125145625860014,0.119430312108371,1.04785480043338,0.29470550975047,0.999808762331561
"GLS",476.875936462461,0.125500443449738,0.15335100809631,0.818386817326425,0.413136346719087,0.999808762331561
"SMC3",476.440544547771,-0.0603989739761788,0.127975267433564,-0.471958177446543,0.636956640900677,0.999808762331561
"IRF2BPL",476.20017518203,0.743913959109561,0.228119645249926,3.26106924414395,0.00110992931877453,0.999808762331561
"FBXO45",478.327793215846,0.0879165060038926,0.186860825634607,0.47049190596967,0.63800361566218,0.999808762331561
"FAM174A",477.069245239663,-0.124179678797966,0.137545836018511,-0.902823977755711,0.366619323207636,0.999808762331561
"PFDN2",477.420414409965,0.0265406478028739,0.20698125435362,0.128227301963926,0.89796909457024,0.999808762331561
"MAML1",481.978159048295,0.12978160387708,0.163052571256196,0.795949446716546,0.42606141935597,0.999808762331561
"GPC4",476.546171629494,-0.138971013434533,0.194418771223694,-0.714802447108542,0.474731122858842,0.999808762331561
"ZBTB40",475.654874066916,-0.20248649574035,0.135943496074527,-1.48949013073301,0.136358350288821,0.999808762331561
"RBM22",475.123798553646,0.0672017893002109,0.112261410444805,0.598618786579843,0.549427125325195,0.999808762331561
"LIMD1",477.51363576044,0.125377452132321,0.208303095132381,0.601899131900276,0.547241282144981,0.999808762331561
"MOCS1",478.61990555401,0.0488571810772343,0.112832736135608,0.433005373711006,0.665010865903391,0.999808762331561
"CYTH3",474.949181222821,-0.0570231346921262,0.126187461288203,-0.451892241194152,0.651346614187262,0.999808762331561
"TBL3",479.289301346489,0.0698952765257122,0.125090163713286,0.558759173790163,0.576326088706435,0.999808762331561
"RAB5A",474.521489854051,0.0299191190583631,0.159961507645312,0.18703949155508,0.851629669500486,0.999808762331561
"FBXO28",475.185461025327,0.218090734441271,0.140447860618115,1.55282347115469,0.120465313738395,0.999808762331561
"ITGB5",472.057492453964,-0.0848998211034027,0.125122583689801,-0.678533152047781,0.497433711257121,0.999808762331561
"FLNB",478.708857397343,0.0188621982944523,0.202607321329219,0.0930973183530856,0.925826247829466,0.999808762331561
"SLC39A13",475.299687703617,-0.0168322913592467,0.189491315068888,-0.0888288276068349,0.929217947127638,0.999808762331561
"TDRD3",475.986094768559,0.0157308209399665,0.112465804089701,0.139872035480401,0.888761096506033,0.999808762331561
"NOL11",473.886205345964,0.00383672400949275,0.101177787828267,0.0379206156988228,0.969750975918579,0.999808762331561
"HRASLS",477.013682095898,-0.224473720374204,0.177386356016635,-1.26545088029856,0.205709745855894,0.999808762331561
"TNIP2",471.917104741498,-0.192473515625846,0.256689960487552,-0.749828763307553,0.453357842931689,0.999808762331561
"TSPO",472.130082168159,0.158173652933941,0.224370327345398,0.704966894710845,0.480830838425213,0.999808762331561
"NPRL3",477.917173909713,0.0913581870894467,0.142362941804445,0.641727305796616,0.52105025655362,0.999808762331561
"EDEM3",470.98189510367,0.219039246466111,0.179366592722486,1.22118195557746,0.222017134709285,0.999808762331561
"NTMT1",477.045041617828,0.0606866779565346,0.216414656438284,0.280418521348349,0.779156428865696,0.999808762331561
"SLFN5",465.016558733955,0.0372709090467446,0.517094190614006,0.0720776015729136,0.942540151209705,0.999808762331561
"MOB1A",471.144384572256,0.162497115900185,0.11549605947386,1.40694943741317,0.159442382498033,0.999808762331561
"GLRX2",478.182750589356,0.0961648745264864,0.140291755980675,0.685463474701485,0.493051501542107,0.999808762331561
"ESAM",476.115967921081,-0.104333486329779,0.168481284179252,-0.619258612836638,0.535746004617529,0.999808762331561
"GEMIN5",474.354051070316,0.301977175383674,0.145595656759214,2.07408093143247,0.0380717951987107,0.999808762331561
"C6orf136",475.347720612606,-0.183002173030603,0.147158079251935,-1.24357543915276,0.213655860241014,0.999808762331561
"ERLEC1",471.912870702415,-0.0137001737619758,0.0987238753215513,-0.138772649648864,0.889629807249339,0.999808762331561
"NUP43",472.816416409808,0.0436445519921872,0.0962643165789323,0.453382453054665,0.650273369382028,0.999808762331561
"MKNK1",472.817481469784,0.150261248369389,0.110029385753318,1.36564652561334,0.172049935963562,0.999808762331561
"CC2D1A",472.506676123734,-0.106265885741835,0.146405910894349,-0.725830569904512,0.467942643924066,0.999808762331561
"UBA3",469.874167243923,0.044639357768612,0.0890844565389948,0.501090308039002,0.616307567516581,0.999808762331561
"NDUFAF1",469.095166811589,0.0927194366970481,0.21474657732923,0.431762116305579,0.665914316020337,0.999808762331561
"PTPN21",474.262977015439,-0.110189193197604,0.216194648828516,-0.509675858281789,0.610278568985151,0.999808762331561
"PPA2",473.225632240987,-0.0594841399985814,0.168260174059228,-0.35352477394706,0.723695059352244,0.999808762331561
"IPO8",471.879434272745,0.280349867454443,0.162556862851322,1.72462646323863,0.0845948111911287,0.999808762331561
"CITED4",474.975579436076,0.0813057433951426,0.24675502862344,0.329499843827779,0.741777911973152,0.999808762331561
"VPS35L",471.221483053316,0.0371912756792086,0.0977658924291033,0.38041156026043,0.703639934673912,0.999808762331561
"PWWP2B",474.758904586146,-0.278088814111683,0.199503685325466,-1.39390314348336,0.163346854915681,0.999808762331561
"PLPPR2",467.870487546865,-0.116407043025524,0.216052910907808,-0.538789514736954,0.590032099341884,0.999808762331561
"KHNYN",472.120551366505,0.0255954785882235,0.151285024241023,0.1691871268596,0.865649455102285,0.999808762331561
"LTN1",468.010845918895,0.167053317813152,0.179812134249887,0.929043629397092,0.352866476178266,0.999808762331561
"XPOT",467.269753545309,0.213725225941108,0.155439255003889,1.37497587681928,0.169138923604492,0.999808762331561
"IFNGR1",470.053665161618,0.0609004305016158,0.14650109381226,0.415699493545483,0.677629911896141,0.999808762331561
"SSBP4",469.479835824518,-0.0305462053756259,0.17897901636572,-0.170669199082024,0.864483883016838,0.999808762331561
"DZIP3",471.097394635808,0.173918691640816,0.192904598428776,0.901578775505602,0.367280669913102,0.999808762331561
"ANAPC13",467.896558888522,0.0595094381848971,0.125948492020394,0.47249027940137,0.636576878463225,0.999808762331561
"NF1",466.561160466672,0.0899790855461647,0.205000787562282,0.438920682286783,0.660719010003736,0.999808762331561
"ITPK1",467.392323857987,-0.147086079506854,0.153801215610482,-0.956338861972104,0.338901062039437,0.999808762331561
"MORC2",469.355161062787,0.0218030433140397,0.126092530349341,0.17291304452083,0.862719778057193,0.999808762331561
"AGPAT1",467.844986446629,0.090854747697296,0.137841292995209,0.659125765023502,0.509815011875309,0.999808762331561
"COL5A3",472.74357103311,-0.298794577405207,0.234757166617808,-1.27278149463976,0.203095589599144,0.999808762331561
"WASHC2A",468.307586820754,-0.051022525421675,0.127849924726967,-0.399081388046473,0.689833235711011,0.999808762331561
"UBE4A",466.834790203174,0.0961875558086509,0.301265915507615,0.319277923115135,0.749515772113725,0.999808762331561
"ABCA8",468.019120095772,-0.0676466176445287,0.244442731743955,-0.27673810205732,0.781981212783373,0.999808762331561
"CTNNBIP1",470.349780720181,-0.185601098165862,0.227604822937029,-0.81545327454336,0.414812900190256,0.999808762331561
"RRP15",467.893741878515,0.142829561624864,0.136803707954702,1.04404744403681,0.296463439641007,0.999808762331561
"MRPL58",470.262835271791,0.0359459974731682,0.157369390287758,0.228417975105826,0.819321316672717,0.999808762331561
"RARS",469.247646198364,0.00703966534267996,0.12151754028928,0.0579312692301178,0.953803375695505,0.999808762331561
"GPAM",467.709515122473,0.126105509548383,0.309110534345597,0.407962510288931,0.683301198694762,0.999808762331561
"ICE2",468.267280543787,-0.0280163923845841,0.157292571169036,-0.178116437263118,0.858631533374041,0.999808762331561
"ARF4",465.493926730927,0.00646731936253374,0.149088510824133,0.0433790593707296,0.965399370187065,0.999808762331561
"SPRYD7",466.857428936564,0.039944668787133,0.12752140311659,0.313238937236383,0.754099138190474,0.999808762331561
"NEURL1B",466.408102177526,0.141040214713966,0.199451326968353,0.707141019604977,0.47947884692682,0.999808762331561
"ABCE1",467.790512477048,0.166825550303468,0.166410586770023,1.00249361258499,0.3161052499727,0.999808762331561
"PTGES3L",470.698381588779,0.0399336878235472,0.178119218326649,0.224196401706152,0.822604483238694,0.999808762331561
"ARL10",470.541711792226,-0.0132889930396723,0.231933122736992,-0.0572966589801914,0.954308881730477,0.999808762331561
"SS18L1",468.530827557267,-0.0124739145918664,0.176895032859825,-0.0705159121214615,0.943783036034826,0.999808762331561
"PHACTR4",467.206509981619,0.106173044549337,0.17058983944846,0.622387856701248,0.533686863318524,0.999808762331561
"RUFY1",463.592239324544,0.110445588469817,0.143807765997869,0.768008512638002,0.442482127531099,0.999808762331561
"ELP5",467.749920243972,0.0479679543769279,0.162116418764499,0.295885850073022,0.767317257501595,0.999808762331561
"ELMSAN1",464.037790834546,0.0629100247993069,0.230579266519657,0.272834699098775,0.784980285071697,0.999808762331561
"SEPT10",465.05573741184,0.176280544888524,0.182506347876492,0.965887197566512,0.334100629214811,0.999808762331561
"CHRAC1",466.778657623483,-0.205482182974677,0.170482471115608,-1.20529800882189,0.228088278025652,0.999808762331561
"ZC3H6",465.241989379636,-0.170820373281616,0.225900331670945,-0.756175840991853,0.449543775500944,0.999808762331561
"RNASE1",467.387112835542,-0.0817667745860278,0.219201135463013,-0.373021674423875,0.709132312473445,0.999808762331561
"PTAR1",462.107679736528,0.178433310367502,0.19133242522854,0.932582703398912,0.351035467301378,0.999808762331561
"MBD6",464.162073453955,-0.0388859971292703,0.14753880797065,-0.263564533725973,0.792115490385646,0.999808762331561
"LARP7",462.682709579561,0.0431922261253181,0.107920399205539,0.400223001798361,0.688992274298955,0.999808762331561
"CTIF",464.370059432961,-0.4123851233657,0.126353380630586,-3.26374428058536,0.00109950354629991,0.999808762331561
"PGAM5",464.679174439879,0.0562406092746084,0.162139474903684,0.346865618678099,0.728692277207014,0.999808762331561
"MKKS",459.373932173983,0.0859880331176101,0.175694249477191,0.489418597213525,0.624545372416824,0.999808762331561
"FBXO7",463.530891835866,0.00748363372662274,0.0875411827676279,0.0854870072579158,0.931874224364325,0.999808762331561
"USP33",461.569122105833,0.156959095737261,0.135551887594138,1.15792630057074,0.246894113522872,0.999808762331561
"TTC19",460.085041403785,0.0116403114374212,0.133435136562172,0.0872357291888975,0.930484139812572,0.999808762331561
"TNRC6C",463.083742007417,0.196430144295839,0.211439681915438,0.929012674046671,0.352882518139257,0.999808762331561
"MARC2",465.555619901848,0.0933600538828112,0.133536677338631,0.699134168555527,0.484468186819896,0.999808762331561
"GTF2A1",462.701004972458,0.172127063965654,0.188611450508906,0.912601347909821,0.361452245158865,0.999808762331561
"ATAD3A",465.701840333852,0.110433642459845,0.169300833534987,0.652292373014353,0.51421257930345,0.999808762331561
"UBE2Z",461.819602526782,-0.155437063989743,0.100471996595241,-1.54706852911397,0.121846721714897,0.999808762331561
"CPE",462.465648270202,-0.297113094122584,0.179955196387576,-1.65103925914249,0.0987305587319121,0.999808762331561
"CYBRD1",457.01359046175,-0.0522454383612216,0.224254701707623,-0.23297365880577,0.815781860234371,0.999808762331561
"BRF1",465.556379514843,-0.0700065344560098,0.124478876857701,-0.562396899965913,0.57384563073012,0.999808762331561
"EGFR",460.098349159565,-0.0625594471148113,0.23489616122878,-0.266328094880532,0.789986537622813,0.999808762331561
"RTL6",466.471048448476,-0.0867288451066862,0.171896345623736,-0.504541529326789,0.613880886426201,0.999808762331561
"PCNX4",458.237643125302,0.133028311138369,0.174056781439906,0.764281115839762,0.444699736447503,0.999808762331561
"NSD3",460.852904599236,0.121387577321891,0.144613995288223,0.839390247672495,0.40125035465122,0.999808762331561
"SH3BP2",459.981152395014,-0.221618818520677,0.147120369525852,-1.5063775277001,0.131970286187926,0.999808762331561
"RWDD4",461.126196102424,0.0284728184597678,0.129052988873048,0.220628895993854,0.825381399689339,0.999808762331561
"CBLL1",460.377547829314,0.057829653869042,0.146495193200057,0.394754616897694,0.693023990853569,0.999808762331561
"BTRC",462.705760568092,0.0157378727033783,0.13066297683749,0.120446304563778,0.904129612625428,0.999808762331561
"SCFD1",462.593655441573,-0.11448351343371,0.103418335949818,-1.10699434855789,0.268296371748732,0.999808762331561
"WDR45B",458.982222686943,-0.0392967134752173,0.108387398059002,-0.362557955804286,0.716935122529258,0.999808762331561
"COPE",462.093974165393,-0.152869477461525,0.186384079660534,-0.820185274085373,0.412110495493713,0.999808762331561
"NACC1",458.031801415726,0.242307526613714,0.177288181410002,1.36674382176298,0.171705616998574,0.999808762331561
"KAT14",460.680245291148,0.155228403233466,0.114626870286332,1.3542060674405,0.175670643825655,0.999808762331561
"CAMTA1",459.896593955836,-0.0809514155505705,0.169546266609921,-0.47745914533652,0.63303520624366,0.999808762331561
"RAB15",473.215322092196,-0.219918692806375,0.473076071374395,-0.464869618468465,0.642024828589957,0.999808762331561
"PDLIM2",462.458928099171,-0.0445476315158919,0.281216173431914,-0.158410631124947,0.874133237124631,0.999808762331561
"LDLRAD4",457.322770051359,-0.0365640205685075,0.26392421080676,-0.138539849969577,0.889813777526163,0.999808762331561
"MAPK8",460.157417479176,-0.148551509720263,0.165296884244572,-0.898695159313876,0.368815056111323,0.999808762331561
"PNKD",461.06142934704,0.108594858140572,0.189223427636524,0.573897532123616,0.566037143178075,0.999808762331561
"PURA",459.672780269484,0.137292540619654,0.18818779057394,0.72955073334426,0.46566484603853,0.999808762331561
"GALNT11",459.011907785388,0.0770417582253684,0.105247881816538,0.7320029334145,0.464166777331381,0.999808762331561
"SNAP47",461.294689039311,-0.174522705628691,0.145502993695833,-1.1994440883706,0.230355313033755,0.999808762331561
"GTF2F2",458.922140818153,-0.158095016321401,0.165348422216846,-0.956132596863047,0.339005248016243,0.999808762331561
"SYF2",459.041336272017,-0.235972526561593,0.137659221894769,-1.7141788491437,0.0864958841344554,0.999808762331561
"IFIT1",458.021020036738,-0.0934783216090533,0.226662311549609,-0.412412284027175,0.680037260960845,0.999808762331561
"TMEM161A",459.690211655654,-0.115690386728595,0.307952244738125,-0.375676387184562,0.70715749444383,0.999808762331561
"NDUFAF5",457.376423405354,0.0897863839196557,0.195399047180915,0.45950267012574,0.645873235048468,0.999808762331561
"PPP1R15B",457.333434913372,0.105019692276955,0.181859084741374,0.577478394473977,0.563616329713674,0.999808762331561
"BRD8",460.630181367719,-0.0126554761759684,0.12579889048295,-0.100600856870702,0.919867316474506,0.999808762331561
"PSEN2",457.86020715792,-0.164799914698997,0.123929409169516,-1.32978859338849,0.183587935223331,0.999808762331561
"SERPINH1",459.00897024767,0.081593338928689,0.279433539587084,0.29199551009252,0.770290056884096,0.999808762331561
"AAGAB",457.240847178902,0.128627929648131,0.142682205658318,0.90149944805421,0.367322827155851,0.999808762331561
"GBP2",458.228772326439,-0.461959610845094,0.276339751916668,-1.67170885708981,0.0945817467594178,0.999808762331561
"ACOT8",453.769204262434,0.118023555662069,0.17469422633351,0.6756007805132,0.499294145841619,0.999808762331561
"IBA57",456.520712909496,-0.00539737611697091,0.132951895671431,-0.0405964585139099,0.967617607527475,0.999808762331561
"SNX12",458.953416906658,-0.038374248598007,0.124113054316696,-0.309187851425269,0.757178634624186,0.999808762331561
"FAM120AOS",456.508976836137,-0.0431056027319941,0.116280337291575,-0.370704142557707,0.710857904528215,0.999808762331561
"PRR12",456.722523915246,0.110898209399359,0.229685076208314,0.482827231224982,0.62921841384955,0.999808762331561
"TBC1D15",457.472310417124,0.165552908830374,0.132754544763276,1.24706019764207,0.212375425792297,0.999808762331561
"CLDND1",457.97940126872,-0.0482845859297992,0.144375841749777,-0.334436740555827,0.738050018911167,0.999808762331561
"ZFYVE16",455.988229237923,0.118240865860841,0.187577898320622,0.630356064970594,0.528461649175675,0.999808762331561
"TBC1D23",454.614025651532,0.0434207149783594,0.177428766783838,0.244721956678305,0.806671725917438,0.999808762331561
"CRIP2",459.677463207538,-0.290176044194175,0.266991482933169,-1.08683633277848,0.277109147603523,0.999808762331561
"NDUFC2",460.16243813693,0.0332935883257485,0.182627625331791,0.18230313330342,0.855344839869121,0.999808762331561
"CSRNP2",458.647800975296,0.193447605022264,0.153045182524676,1.26399016180123,0.206233558157747,0.999808762331561
"TAF13",455.166215498031,-0.0199675709818182,0.149854940068176,-0.133245997580954,0.893998834336068,0.999808762331561
"FAM204A",454.984260548429,0.0196286700438369,0.12888320518361,0.152298121511436,0.878951806455053,0.999808762331561
"MAPK3",458.770732294919,-0.149513896285714,0.127174978038273,-1.17565498018579,0.239732775584738,0.999808762331561
"ANKZF1",457.131373575825,-0.0970596182423809,0.166140733674281,-0.584201213608858,0.559084945126316,0.999808762331561
"GON4L",457.087521123591,-0.00275531982280853,0.145624094478876,-0.0189207687963217,0.984904311402345,0.999808762331561
"NCBP1",455.090895514271,0.161779031444879,0.113577827921328,1.42438919994965,0.154333838843953,0.999808762331561
"ZNF770",451.640124363467,0.342408656353464,0.314235857271498,1.08965494684976,0.275865169089943,0.999808762331561
"CSRNP1",471.038048026407,-0.0794101850250534,0.476338250469263,-0.166709654214884,0.867598508881845,0.999808762331561
"CRELD1",452.170981623385,0.0941782156783517,0.153198086274957,0.614747990450236,0.538721161379291,0.999808762331561
"DIXDC1",456.639252961475,-0.222421039438276,0.29104203321762,-0.76422308138552,0.444734314006406,0.999808762331561
"FAHD1",454.344769876844,0.0551074066859803,0.169062643493206,0.325958505955781,0.744455749459154,0.999808762331561
"ABCG1",463.469850984482,0.0948473949583232,0.300752831214199,0.315366590483639,0.752483330460303,0.999808762331561
"RPF2",455.351543984761,0.114677664500047,0.132527545156634,0.865311919605163,0.386867610315021,0.999808762331561
"SURF1",458.050235323475,-0.0643173140845153,0.196531956019868,-0.327261354270617,0.74347021930983,0.999808762331561
"ADCY6",455.030038880001,-0.113125858708283,0.143518731261211,-0.788230621286561,0.430561820867098,0.999808762331561
"HSPBP1",456.319756776222,-0.061248902565152,0.197005516230594,-0.31089942930055,0.755877078344483,0.999808762331561
"ING5",456.796692360335,0.148925190639218,0.156990040540946,0.948628270469008,0.34280970736201,0.999808762331561
"GSR",451.756113027371,-0.0136764470848919,0.12395816142503,-0.11033115470306,0.912146750203336,0.999808762331561
"LGMN",454.090782577546,-0.000626650565697108,0.149933228752746,-0.00417953092126438,0.996665226515431,0.999808762331561
"RAD1",455.20068335022,-0.102851753431869,0.114696918886078,-0.896726384899894,0.369864937846955,0.999808762331561
"UBR7",460.23407006254,0.110075932052176,0.212844079900654,0.517166989580141,0.605039593435025,0.999808762331561
"DUSP16",455.289855694324,0.190838383107467,0.219556595635529,0.869199044351485,0.384738270042864,0.999808762331561
"UTP4",452.879469726268,0.162539288730726,0.136306604691201,1.19245350655571,0.233083470740031,0.999808762331561
"PIP5K1C",452.299862603935,0.0220956514173998,0.164233073806202,0.134538378326117,0.89297686542016,0.999808762331561
"USP46",455.644891952695,0.0550177514147513,0.222529939423639,0.24723752478992,0.80472440595198,0.999808762331561
"HARS2",451.000394582707,0.242605587392031,0.106342395897295,2.28136281249802,0.0225269866681629,0.999808762331561
"NCOA2",450.262946284797,0.127290664040166,0.2291011912384,0.555608913913103,0.578478236426187,0.999808762331561
"CISD3",452.427030817246,-0.0746380810711416,0.214497532229258,-0.347967085194096,0.727864902810252,0.999808762331561
"DCTN5",449.744184235233,0.100099752061316,0.0946568945096964,1.05750090978384,0.290283039628208,0.999808762331561
"SRSF8",451.695069472101,-0.0727372302781853,0.134492023844775,-0.54082932354513,0.588625229168425,0.999808762331561
"COX7A2L",451.567801828916,-0.117845935842481,0.108303033384612,-1.08811297485989,0.276545236492592,0.999808762331561
"UFM1",448.659119542601,0.091160180140376,0.114933732485096,0.793154265238861,0.427687949883035,0.999808762331561
"ST3GAL5",456.496239189436,0.116450733056791,0.222599146604493,0.523140968117445,0.600876157792998,0.999808762331561
"H2AFZ",450.52267499281,0.0909732656949019,0.199148438515131,0.456811343203125,0.647806651923743,0.999808762331561
"PHAX",448.279143497649,0.0479137153595806,0.11949335465463,0.400973890958749,0.68843934667086,0.999808762331561
"TMX2",448.446331457978,-0.154557021415759,0.178258206783358,-0.867040144769303,0.385920014172863,0.999808762331561
"FAM199X",447.935379824376,0.143250590389995,0.170984469474895,0.83779884120428,0.402143689683352,0.999808762331561
"TSFM",446.816010116923,0.0799288123590615,0.139593503255879,0.57258260946822,0.566927337372845,0.999808762331561
"UQCC2",449.347329201738,-0.0989908190212329,0.210142310316714,-0.471065626298862,0.637593870930734,0.999808762331561
"UXS1",448.782396337385,-0.107779927079503,0.159507695015441,-0.675703620875908,0.499228836596313,0.999808762331561
"GATAD2B",449.966535594819,0.067931318064421,0.175526074829595,0.387015536753559,0.698744705853506,0.999808762331561
"CERK",449.512564593051,0.367270677336698,0.152891330214192,2.40216810738826,0.0162982166415214,0.999808762331561
"GCDH",451.963294447499,0.130436297387919,0.199006064354459,0.655438806907875,0.512185272892932,0.999808762331561
"SPTSSA",452.244342178219,-0.059195899601821,0.222857238673188,-0.265622512215677,0.790529946011061,0.999808762331561
"PAFAH1B2",449.085325970073,0.128541129804185,0.122972358353838,1.04528474142395,0.295891387705266,0.999808762331561
"ATG2A",447.687051986823,-0.0613684237867796,0.155452808867459,-0.394772048404111,0.69301112510172,0.999808762331561
"SELENOO",452.114855178403,-0.145130689293284,0.183171377055447,-0.792321877065716,0.428173018664425,0.999808762331561
"TTC23",449.922905835232,-0.0288163945239504,0.249024773392654,-0.115716979203967,0.907876849195226,0.999808762331561
"INO80",447.117077758979,0.0460903756862762,0.141226166427189,0.326358612233793,0.744153047361623,0.999808762331561
"TAF1",446.594907207219,0.171213178839479,0.165485861938634,1.03460910094524,0.300851502031873,0.999808762331561
"CLDN12",452.727895630119,0.0807331915313457,0.169595748838065,0.476033108639014,0.634050790636518,0.999808762331561
"MOB4",445.837769839466,0.0363644483973334,0.139606253229266,0.260478650176324,0.794494581758501,0.999808762331561
"SIDT2",447.587338622848,0.0617454122823551,0.117011005761877,0.527688928749231,0.597715258703526,0.999808762331561
"DUSP8",455.521454207275,0.45634260815832,0.469259489634842,0.972473904605374,0.330814840889668,0.999808762331561
"TUBA1B",447.234637335478,-0.221223519360745,0.231087600377244,-0.957314537861849,0.338408519698556,0.999808762331561
"SSBP1",447.06047648564,0.0067360058901639,0.158583389634454,0.0424761124458928,0.966119154066744,0.999808762331561
"METTL17",445.726123237733,-0.0783000996807615,0.105061026467494,-0.745282073795344,0.456101215708546,0.999808762331561
"CLEC14A",448.618312469492,-0.255839998257594,0.184328155675668,-1.38795941032336,0.165149405275678,0.999808762331561
"PPP1R12C",447.143609845605,-0.180695183287656,0.20129490307165,-0.89766397723115,0.369364719706887,0.999808762331561
"UBE2J2",445.519588329727,0.0883263263446046,0.14821383191036,0.595938484324623,0.551216322727292,0.999808762331561
"TRIOBP",448.685567162222,-0.108775184888892,0.122900639577419,-0.885066060379377,0.376121003210536,0.999808762331561
"DYNLT1",449.093528942019,-0.0717220970893083,0.202774639707439,-0.353703486751539,0.723561109265619,0.999808762331561
"PEX1",444.687279117777,0.108379129958952,0.146051928516103,0.742058876319481,0.458051664387585,0.999808762331561
"LIAS",446.678015336652,0.0171975804856792,0.109245434414131,0.157421503039533,0.874912667760205,0.999808762331561
"HARS",446.880505439125,-0.014581430844689,0.147226233047362,-0.0990409830019777,0.921105730319537,0.999808762331561
"EVL",448.240428997692,-0.012397282343947,0.125038641767021,-0.0991476088411634,0.921021071890112,0.999808762331561
"R3HDM2",449.789981934598,-0.24080592324824,0.207537680311855,-1.16029977248659,0.245926777120151,0.999808762331561
"PEX26",443.013085821704,0.148587822205742,0.124455910690014,1.19389928033096,0.232517369080165,0.999808762331561
"MAGT1",443.244673570606,0.069847860191461,0.122188871666742,0.571638474426411,0.567566924334083,0.999808762331561
"CDS2",444.683541061376,-0.0708344448665115,0.137961489030246,-0.513436360859965,0.607646116281386,0.999808762331561
"DOK5",440.785616856797,-0.468334474978754,0.261730044271682,-1.78937987911167,0.0735536575099934,0.999808762331561
"CSRP1",444.581804879999,-0.333929734167568,0.309626757070869,-1.07849120446376,0.280814604841539,0.999808762331561
"BOD1L1",442.135519145922,0.411520442093775,0.207622734751012,1.98205867284854,0.0474726742495395,0.999808762331561
"DBP",448.611093792621,-0.400445975793742,0.448071640127082,-0.893709710527914,0.371477228476101,0.999808762331561
"ADGRE5",443.053968704807,-0.228815731321697,0.207932222248273,-1.10043421287774,0.271142978631525,0.999808762331561
"DNAJC15",442.293814222038,0.0472798561412132,0.171449222225806,0.275765941235613,0.782727844663854,0.999808762331561
"ARFRP1",443.302848089849,-0.0796032078435456,0.153585387883329,-0.518299357384286,0.604249421224193,0.999808762331561
"THOC2",441.039131959865,0.0818700013033144,0.161916642832477,0.505630550826201,0.613116030471424,0.999808762331561
"RALGAPA1",442.846955238472,0.336081731985655,0.220989321526329,1.52080530255673,0.128308703375085,0.999808762331561
"COASY",440.707749826635,-0.0589967556636877,0.15406664590652,-0.382930097014535,0.701771594945755,0.999808762331561
"TBCB",443.920463439047,-0.30118078399917,0.188791027392713,-1.5953130196843,0.110642255568185,0.999808762331561
"SNAP29",442.054312949079,-0.0436876996708446,0.14086690514631,-0.310134588571167,0.756458610247739,0.999808762331561
"HDAC9",447.94127961717,-0.376194150264127,0.310716312651924,-1.21073189577128,0.225998173961025,0.999808762331561
"ZDHHC4",442.920317800436,-0.0199899122549275,0.119856166486761,-0.166782509743756,0.867541181123634,0.999808762331561
"MCM4",444.19488103751,0.145284962278449,0.145024789942168,1.00179398526545,0.316443102788081,0.999808762331561
"KIF21A",437.811476668544,0.325290162146469,0.250733567450634,1.29735386232446,0.194509459585645,0.999808762331561
"UFD1",438.641233183395,-0.0306927458675365,0.150900484459119,-0.203397265274198,0.838824537132585,0.999808762331561
"BRD3",443.453303815376,-0.0510282033017971,0.191310376124876,-0.266729930364514,0.789677107421823,0.999808762331561
"SMS",445.752235327828,-0.0165844681707321,0.190453750015159,-0.0870787168507424,0.930608942606735,0.999808762331561
"PANK3",438.951163791197,-0.0429972974566948,0.178937829351707,-0.240291824330687,0.810104032611287,0.999808762331561
"RNMT",440.707844200938,0.156983290445433,0.156917604993761,1.00041859835724,0.317107973166564,0.999808762331561
"NOP10",437.009443548134,0.0398415393522789,0.226800163592987,0.175668036217901,0.860554748154308,0.999808762331561
"NCOA6",440.537856838133,0.231614114988834,0.212958282757344,1.08760322439652,0.276770306690746,0.999808762331561
"FTSJ3",438.292638282474,0.157502813807797,0.151097715456744,1.0423904380797,0.297230697848326,0.999808762331561
"RBM10",443.478653897276,-0.0438868482668643,0.110626484103905,-0.396711950328674,0.691579886724557,0.999808762331561
"TMEM150A",441.545938206349,0.0244971945815074,0.143699011539185,0.170475734795346,0.86463601585783,0.999808762331561
"ITGB1BP2",443.585469312268,0.140605919348566,0.207221509916196,0.678529557117067,0.497435989788187,0.999808762331561
